application_number,inventor_name_first,inventor_name_middle,inventor_name_last,inventor_rank,inventor_region_code,inventor_country_code,inventor_country_name,inventor_address_type
90011959,PATENT,,OWNER,3,NJ,US,,residence
90011960,"PEJMAN YEDIDSION,",,ESQ.(3RD.PTY.REQ.),3,CA,US,,residence
90011960,,,5863584,1,,,,residence
90011960,CH20,,INCORPORATED(OWNER),2,WA,US,,residence
90011961,,,"4,827,226",1,,,,residence
90011961,CTS,,CORPORATION (OWNER),2,IN,US,UNITED STATES,residence
90011961,KNOBBE MARTENS,,"OLSON & BEAR, LLP (3RD.PTY.REQ.)",3,CA,US,UNITED STATES,residence
90011962,PATENT,,OWNER,3,CA,US,,residence
90011962,,,6728684,1,,,,residence
90011962,"COMPFILL,",,LLC(OWNER),2,CA,US,,residence
90011963,RICK,,MARTIN (3RD PTY. REQ.),3,CO,US,UNITED STATES,residence
90011963,"PDS ELECTRONICS,",,INC. (OWNER),2,OH,US,UNITED STATES,residence
90011963,,,"7,423,588",1,,,,residence
90011964,,,"7,037,543",1,,,,residence
90011964,"KALSEC,",,"INCORPORATED, (OWNER)",2,MI,US,UNITED STATES,residence
90011964,THOMAS,J.,KOWALSKI (3RD PTY. REQ.),3,NY,US,UNITED STATES,residence
90011965,"RSR TECHNOLOGIES,",,INC.(OWNER),2,TX,US,,residence
90011965,Robert,M.,"Hansen, Esq.(3RD PTY REQ)",3,VA,US,UNITED STATES,residence
90011965,,,7704452,1,,,,residence
90011966,,,8038524,1,,,,residence
90011966,ARISTOCRAT TECHNOLOGIES,,AUSTRALIA PTY LTD.(OWNER),2,,AU,AUSTRALIA,residence
90011966,Kevin,T.,Cuenot(3RD PTY REQ),3,FL,US,,residence
90011967,,,5725676,2,,,,residence
90011967,CORN PRODUCTS DEVELOPMENT,,INC(OWNER),3,IL,US,,residence
90011967,PAUL F. PRESTIA,AND,STEPHEN D. HARPER (3RD PTY REQ.),4,PA,US,UNITED STATES,residence
90011967,Chung-Wai,,CHIU,1,,,,residence
90011968,"CORN PRODUCTS DEVELOPMENT,",,INC.(OWNER),2,IL,US,,residence
90011968,,,6221420,1,,,,residence
90011968,PAUL,F.,PRESTIA (3RD.PTY.REQ),3,PA,US,,residence
90011969,BRUNOB II,,B.V.(OWNER),2,,NL,NETHERLANDS,residence
90011969,,,5932017,1,,,,residence
90011969,PAUL,F.,PRESTIA(3RD.PTY.REQ.),3,PA,US,,residence
90011970,,,6231675,1,,,,residence
90011970,BRUNOB II,,B.V.(OWNER),2,,NL,NETHERLANDS,residence
90011970,PAUL,F.,PRESTIA(3RD.PTY.REQ.),3,PA,US,,residence
90011971,Douglas,R.,Dole,1,,,,residence
90011972,Steve,,Toll,1,,,,residence
90011973,PETER,R.,HAGERTY (3RD PTY. REQ.),3,GA,US,UNITED STATES,residence
90011973,"FLOTTWEG GMBH & CO,",,KGAA (OWNER),2,,DE,GERMANY,residence
90011973,,,"7,915,458",1,,,,residence
90011974,"TOUR TECHNOLOGY SYSTEMS,",,LLC (OWNER),2,NY,US,UNITED STATES,residence
90011974,,,"6,754,400",1,,,,residence
90011974,INTERNATIONAL VR PHOTOGRAPHY,,ASSOCIATION (IVRPA) (3RD PTY. REQ.),3,CA,US,UNITED STATES,residence
90011975,,,"7,704,921",1,,,,residence
90011975,"PRAXAIR TECHNOLOGY,",,INC. (OWNER),2,CT,US,UNITED STATES,residence
90011975,"DIVERSIFIED INDUSTRIAL MINERALS,",,LLC. (3RD PTY. REQ.),3,LA,US,UNITED STATES,residence
90011976,,,6665722,1,,,,residence
90011976,SEESAW,,FOUNDATION(OWNER),2,TX,US,,residence
90011976,PATENT,,OWNER,3,,,,residence
90011977,,,6343271,1,,,,residence
90011977,PPS DATA,,LLC(OWNER),2,UT,US,UNITED STATES,residence
90011977,"ATHENAHEALTH,",,INC. (3RD PTY REQ.),3,MA,US,UNITED STATES,residence
90011978,Richard,S.,Webb,1,,,,residence
90011978,PHILIP,Y.,KOUYOUMDJIAN (3PTY REQ.),4,NY,US,UNITED STATES,residence
90011978,UNICON,,"MONITORING, LLC",3,NJ,US,UNITED STATES,residence
90011978,,,6366647,2,,,,residence
90011979,"VIZIO,",,INC.(3RD.PTY.REQ.),3,CA,US,,residence
90011979,,,6069614,1,,,,residence
90011979,MAN MACHINE INTERFACE TECHNOLOGIES,,"LLC, A CALIFORNIA LIMITED(OWNER)",2,CA,US,,residence
90011980,"RSR TECHNOLOGIES,",,"INC.,(OWNER)",2,TX,US,,residence
90011980,ROBERT,,"HENSEN, ESQ.(3RD.PTY.REQ.)",3,VA,US,,residence
90011980,,,6224723,1,,,,residence
90011981,VISTA IP,,LAW GROUP LLP (3RD.PTY.REQ.),3,CA,US,UNITED STATES,residence
90011981,,,"7,929,013",1,,,,residence
90011981,FREEDOM,,"SCIENTIFIC, INC. (OWNER)",2,FL,US,UNITED STATES,residence
90011982,,,7634228,1,,,,residence
90011982,"VOLKSWAGEN GROUP OF AMERICA,",,INC.(3RD.PTY.REQ.),3,VA,US,,residence
90011982,"AFFINITY LABS OF TEXAS,",,LLC(OWNER),2,TX,US,,residence
90011983,ALM HOLDING,,CO. (OWNER),2,WI,US,UNITED STATES,residence
90011983,HENDRIK,,HARTMAN (3RD PTY. REQ.),3,,DE,GERMANY,residence
90011983,,,"7,815,725",1,,,,residence
90011984,IP POWER HOLDINGS,,LIMITED (OWNER),2,,VG,"VIRGIN ISLANDS, BRITISH",residence
90011984,,,"5,975,626",1,,,,residence
90011984,"BAM BROKERAGE,",,INC. (3RD PTY. REQ.),3,MI,US,UNITED STATES,residence
90011985,,,7464087,1,,,,residence
90011985,"DATATRAK INTERNATIONAL,",,INC.(OWNER),2,OH,US,,residence
90011985,MEDIDATA SOLUTIONS,,INC.(3RD PTY REQ),3,NY,US,,residence
90011986,Edward,L.,Sinofsky,1,,,,residence
90011987,Edward,L.,Sinofsky,1,,,,residence
90011988,Kfir,,LUZZATTO,1,,,,residence
90011988,MONEYCAT,,LTD.,3,,IL,ISRAEL,residence
90011988,HERMAN,R.,HEFLIN III (3RD PTY REQ.),4,VA,US,UNITED STATES,residence
90011988,,,7590602,2,,,,residence
90011989,,,7807205,1,,,,residence
90011989,"VDF FUTURECEUTICALS,",,INC.(OWNER),2,IL,US,,residence
90011989,"SANDWICH ISLES TRADING CO.,",,INC.(3RD.PTY.REQ.),3,HI,US,,residence
90011990,"SANDWICH ISLES TRADING CO.,",,INC.(3RD.PTY.REQ.),3,HI,US,,residence
90011990,,,7754263,1,,,,residence
90011990,"VDF FUTURE CEUTICALS,",,"INC.,(OWNER)",2,IL,US,,residence
90011991,"VDF FUTURECEUTICALS,",,INC.(OWNER),2,IL,US,,residence
90011991,,,7815959,1,,,,residence
90011991,SANDWICH ISLES TRADING,,"CO., INC.(3RD PTY REQ)",3,HI,US,,residence
90011992,,,5335277,1,,,,residence
90011992,"PERSONALIZED MASS MEDIA CORPORATION,",,THE(OWNER),2,NY,US,,residence
90011992,BRUCE,H.,"STONER, JR.(3RD.PTY.REQ.)",3,VA,US,,residence
90011993,"BLACK RAPID,",,INC. (OWNER),2,WA,US,UNITED STATES,residence
90011993,SUN-SNIPER,,GMBH (3RD PTY. REQ.),3,,DE,GERMANY,residence
90011993,,,"8,047,729",1,,,,residence
90011994,,,"5,387,949",1,,,,residence
90011994,ROBERT,L.,KINDER (3RD PTY. REQ.),3,DC,US,UNITED STATES,residence
90011994,"OAKLEY,",,INC. (OWNER),2,CA,US,UNITED STATES,residence
90011995,HON HAI PRECISION IND.,,"CO., LTD.",2,,TW,TAIWAN,residence
90011995,William,F.,Ahman(3RD PTY REQ),3,CA,US,,residence
90011995,,,6135791,1,,,,residence
90011996,HUAWEI DEVICE,,"CO., LTD.(OWNER)",2,,CN,CHINA,residence
90011996,Gordon,K.,Lin(Patent Agent)(3RD PTY REQ),3,IL,US,,residence
90011996,,,7828599,1,,,,residence
90011997,,,7210573,1,,,,residence
90011997,THERMODRIVE,,LLC,2,MI,US,UNITED STATES,residence
90011998,SYNTRIX,BIOSYSTEMS.,INC.,2,WA,US,,residence
90011998,HUNTON,& WILLIAMS,LLP (3RD PTY REQ.),3,DC,US,,residence
90011998,,,6951682,1,,,,residence
90011999,NORMAN,"BOURGEOIS, METAL FUSION,",INC.(OWNER),2,LA,US,,residence
90011999,GARVEY,"SMITH NEHRBASS & NORTH,",LLC,3,LA,US,,residence
90011999,,,6439107,1,,,,residence
90012000,,,6055439,1,,,,residence
90012000,"BRYAN C. DINER, JOHN",S.,SIEMAN(3RD.PTY.REQ.),3,DC,US,UNITED STATES,residence
90012000,MOBILEMEDIA IDEAS,,LLC(OWNER),2,MD,US,,residence
90012001,,,6104700,1,,,,residence
90012001,EXTREME,,NETWORKS(OWNER),2,CA,US,,residence
90012001,ENTERASYS,,"NETWORKS, INC.(3RD PTY REQ)",3,MA,US,,residence
90012002,,,7727866,1,,,,residence
90012002,Kevin,L.,Pontius(3RD PTY REQ),3,MI,US,UNITED STATES,residence
90012002,VARIAN SEMICONDUCTOR EQUIPMENT,,"ASSOCIATES, INC.(OWNER)",2,MA,US,,residence
90012003,"SKYZONE,",,LLC. (OWNER),2,NV,US,UNITED STATES,residence
90012003,"FLIP N OUT,",,LLC (3RD PTY. REQ.),3,NV,US,UNITED STATES,residence
90012003,,,"5,624,122",1,,,,residence
90012004,"HON HAI PRECISION IND. CO.,",,LTD. (OWNER),2,,TW,TAIWAN,residence
90012004,WILLIAM,F.,AHMANN (3RD PTY. REQ.),3,CA,US,UNITED STATES,residence
90012004,,,"7,371,075",1,,,,residence
90012005,,,7425170,1,,,,residence
90012005,Martin,P.,Hoffman(3RD PTY REQ),3,DC,US,UNITED STATES,residence
90012005,JOCKEY,,"INTERNATIONAL, INC.(OWNER)",2,WI,US,,residence
90012006,ABBOTT DIABETES,,"CARE, INC.(3RD PTY REQ)",3,CA,US,UNITED STATES,residence
90012006,"DEXCOM,",,INC.(OWNER),2,CA,US,,residence
90012006,,,7583990,1,,,,residence
90012007,CARL ZEISS,,"MEDITEC, INC.",3,CA,US,UNITED STATES,residence
90012007,,,5537162,2,,,,residence
90012007,Thomas,,Hellmuth,1,,,,residence
90012007,"OPTOVUE,",,"INC., (3RD PTY REQ.)",4,CA,US,UNITED STATES,residence
90012008,VENTRONICS,,"SYSTEMS, LLC",3,CT,US,UNITED STATES,residence
90012008,Don,,Gilmore,1,,,,residence
90012008,"ANDREJ BARBIC, Ph.D WILMER CUTLER",,PICKERING HALE AND DORR LLP,4,MA,US,UNITED STATES,residence
90012008,,,5931160,2,,,,residence
90012010,CONTINENTAL PLASTIC CONTAINERS,,LLC(OWNER),2,TX,US,,residence
90012010,SILGAN PLASTICS,,CORPORATION(3RD.PTY.REQ.),3,MO,US,,residence
90012010,,,6194043,1,,,,residence
90012011,,,"5,693,283",1,,,,residence
90012011,"CONSOLIDATED CONTAINER COMPANY,",,LP (OWNER),2,GA,US,UNITED STATES,residence
90012011,SILGAN PLASTICS,,CORPORATION (3RD PTY. REQ.),3,MO,US,UNITED STATES,residence
90012012,TRANSOCEAN SEDCO FOREX,,VENTURES LIMITED (OWNER),3,TX,US,UNITED STATES,residence
90012012,,,7880342,2,,,,residence
90012012,Edward,P.,Bourgeau,1,,,,residence
90012013,"ENTERASYS NETWORKS,",,INC. (3RD PTY. REQ.),3,MA,US,UNITED STATES,residence
90012013,EXTREME,,NETWORKS (OWNER),2,CA,US,UNITED STATES,residence
90012013,,,"6,678,248",1,,,,residence
90012014,,,"7,899,330 B2",1,,,,residence
90012014,JOERG-UWE,,SZIPL (3RD PTY. REQ.),3,VA,US,UNITED STATES,residence
90012014,"DICON FIBEROPTICS,",,INC. (OWNER),2,CA,US,UNITED STATES,residence
90012015,Rickard,K.,DeMille(3RD PTY REQ),3,IL,US,,residence
90012015,,,6942248,1,,,,residence
90012015,AUTOMOTIVE TECHNOLOGIES,,"INTERNATIONAL, INC.(OWNER)",2,NJ,US,,residence
90012016,"ICI UNIQEMA,",,INC.(OWNER),2,DE,US,,residence
90012016,,,5599529,1,,,,residence
90012016,Peter,,Sullivan(3RD PTY REQ),3,NY,US,,residence
90012017,,,7769681,2,,,,residence
90012017,Jack,,Misraje,1,,,,residence
90012017,RONALD,J.,SCHOENBAUM (3RD PTY REQ.),4,CA,US,UNITED STATES,residence
90012017,INDUSTRY ACCESS,,INCORPORATED,3,CA,US,UNITED STATES,residence
90012018,"RGB SYSTEMS,",,INC.,3,CA,US,UNITED STATES,residence
90012018,SIERRA VIDEO,,SYSTEMS (3RD PTY REQ.),4,CA,US,UNITED STATES,residence
90012018,Jacob,,Geil,1,,,,residence
90012018,,,7163405,2,,,,residence
90012019,GETAC TECHNOLOGY,,CORP.(OWNER),2,,TW,TAIWAN,residence
90012019,GERALD,E.,HESPOS(3RD.PTY.REQ.),3,NY,US,,residence
90012019,,,7403192,1,,,,residence
90012020,PATENT,,OWNER,3,,JP,JAPAN,residence
90012020,SHARP KABUSHIKI,,KAISHA(OWNER),2,,JP,JAPAN,residence
90012020,,,7949263,1,,,,residence
90012021,MITSUBISHI DENKI KABUSHIKI,,KAISH (OWNER),2,,JP,JAPAN,residence
90012021,,,"7,287,524 B2",1,,,,residence
90012021,PATENT,,OWNER,3,,,,residence
90012022,REWARD WALL,,"SYSTEMS, INC.(3RD PTY REQ)",3,NE,US,,residence
90012022,,,5428933,1,,,,residence
90012022,PHIL-INSUL,,CORPORATION(OWNER),2,ON,CA,CANADA,residence
90012023,,,"7,640,664",1,,,,residence
90012023,ROB,D.,EDMONDS (3RD PTY. REQ.),3,TX,US,UNITED STATES,residence
90012023,"AINSWORTH LUMBER CO.,",,LTD (OWNER),2,,CA,CANADA,residence
90012024,,,"7,861,865 B2",1,,,,residence
90012024,"TIMELY INVENTIONS,",,LLC (OWNER),2,CA,US,UNITED STATES,residence
90012024,JOSEPH,,BAKSHA (3RD PTY. REQ.),3,CA,US,UNITED STATES,residence
90012025,PATENT,,OWNER,3,,,,residence
90012025,,,"7,804,954 B2",1,,,,residence
90012025,MICROSOFT,,CORPORATION (OWNER),2,WA,US,UNITED STATES,residence
90012026,PATENT,,OWNER,3,,,,residence
90012026,,,7465097,1,,,,residence
90012026,MINEBEA,,"CO., LTD.(OWNER)",2,,JP,JAPAN,residence
90012027,BAL SEAL,,"ENGINEERING CO., INC.",2,CA,US,UNITED STATES,residence
90012027,,,6835084,1,,,,residence
90012027,MICHAEL,K.,LEVY (3RD PTY REQ.),3,DC,US,UNITED STATES,residence
90012028,PATENT,,OWNER,3,,,,residence
90012028,,,7428168,1,,,,residence
90012028,658868 N.B.,,INC.(OWNER),2,NB,CA,CANADA,residence
90012029,658868 N. B.,,INC.,3,,CA,CANADA,residence
90012029,Jong-Hee,,Han,1,,,,residence
90012029,,,6556488,2,,,,residence
90012030,6134548 CANADA,,INC.(OWNER),2,,CA,CANADA,residence
90012030,ROBERT,A.,"SKRIVANEK, JR.(3RD.PTY.REQ.)",3,MA,US,,residence
90012030,,,7150499,1,,,,residence
90012031,Joseph,,Bach(3RD PTY REQ),3,DC,US,,residence
90012031,,,5998932,1,,,,residence
90012031,LAM RESEARCH,,CORP.(OWNER),2,CA,US,,residence
90012032,,,6892499,1,,,,residence
90012032,"CUSTOM SEAL,",,INC.(OWNER),2,OH,US,,residence
90012032,FLASHCO MANUFACTURING,,INC.(3RD PTY REQ),3,CA,US,,residence
90012033,,,"6,691,473",1,,,,residence
90012033,"CUSTOM SEAL,",,INC. (OWNER),2,CA,US,UNITED STATES,residence
90012033,FLASHCO MANUFACTURING,,INC. (3RD PTY. REQ.),3,CA,US,UNITED STATES,residence
90012034,PETER,,MEDLEY (3RD PTY. REQ.),3,VA,US,UNITED STATES,residence
90012034,LANTIO DEUTSCHLAND,,GMBH (OWNER),2,,DE,GERMANY,residence
90012034,,,"6,351,799",1,,,,residence
90012035,Anton,J.,Hopen(3RD PTY REQ),3,FL,US,,residence
90012035,,,5191525,1,,,,residence
90012035,"DIGITAL IMAGE SYSTEMS, CORP",,A CORP. OF TX(OWNER),2,TX,US,,residence
90012036,RONALD,A.,"KATZ TECHNOLOGY LICENSING, LP(OWNER)",2,CA,US,,residence
90012036,,,5815551,1,,,,residence
90012036,"FINNEGAN, HENDERSON, FARABOW,",,"GARRETT & DUNNER, L.L.P.(3RD.PTY.REQ.)",3,VA,US,,residence
90012037,GENERAL ELECTRIC CAPITAL,,CORPORATION(OWNER),2,GA,US,,residence
90012037,,,6424703,1,,,,residence
90012037,Jeffrey,A.,Cooper(3RD PTY REQ),3,GA,US,,residence
90012038,,,7508167,1,,,,residence
90012038,MCDERMOTT WILL,,& EMERY(3RD PTY REQ),3,DC,US,,residence
90012038,MILWAUKEE ELECTRONIC TOOL,,CORP.(OWNER),2,WI,US,,residence
90012039,MILWAUKEE ELECTRIC TOOL,,CORPORATION,2,WI,US,UNITED STATES,residence
90012039,,,7164257,1,,,,residence
90012039,PAUL,,DEVINSKY (3RD PTY REQ.),3,DC,US,UNITED STATES,residence
90012040,,,7176654,1,,,,residence
90012040,MILWAUKEE ELECTRIC TOOL,,CORPORATION(OWNER),2,WI,US,,residence
90012040,MCDERMOTT WILL & EMERY,,LLP(3RD.PTY.REQ.),3,DC,US,,residence
90012041,MCDERMOT WILL &,,EMERY LLP(3RD PTY REQ),3,DC,US,,residence
90012041,MILWAUKEE ELECTRIC,,TOOL CORPORATION(OWNER),2,WI,US,,residence
90012041,,,7323847,1,,,,residence
90012042,,,7976497,1,,,,residence
90012042,Tamsen,,"Valoir, Ph.D.(3RD PTY REQ)",3,TX,US,,residence
90012042,"POLYZEN,",,INC.(OWNER),2,NC,US,,residence
90012043,MILWAUKEE ELECTRIC TOOL,,CORPORATION (OWNER),2,WI,US,UNITED STATES,residence
90012043,THOMAS L. IRVING AND SHIG-YI,,CHENG (3RD PTY. REQ.),3,DC,US,UNITED STATES,residence
90012043,,,"7,554,290",1,,,,residence
90012044,,,"5,876,792",1,,,,residence
90012044,"NEXTEC APPLICATIONS,",,INC. (OWNER),2,CA,US,UNITED STATES,residence
90012044,"SCHWEGMAN, LUNDBERG & WOESSNER,",,P.A. (JANAL M. KALIS) (3RD PTY. REQ.),3,MN,US,UNITED STATES,residence
90012045,DONALD,R.,BANOWIT (3RD PTY. REQ.),3,DC,US,UNITED STATES,residence
90012045,"AVIATION PARTNERS,",,INC. (OWNER),2,WA,US,UNITED STATES,residence
90012045,,,"5,348,253",1,,,,residence
90012046,JOSEPH,E.,PALYS (3RD PTY. REQ.),3,VA,US,UNITED STATES,residence
90012046,"NUANCE COMMUNICATIONS,",,INC. (OWNER),2,MA,US,UNITED STATES,residence
90012046,,,"5,381,489",1,,,,residence
90012047,"VOLKSWAGEN GROUP OF AMERICA,",,INC. (3RD PTY. REQ.),3,VA,US,UNITED STATES,residence
90012047,,,"6,178,380",1,,,,residence
90012047,BEACON NAVIGATION,,GMBH (OWNER),2,,CH,SWITZERLAND,residence
90012048,,,D594949,1,,,,residence
90012048,CHANGZHOU GARDENSUN,,"FURNACE CO., LTD.",2,,CN,CHINA,residence
90012048,PIERRE,R.,YANNEY (3RD PTY REQ.),3,NY,US,UNITED STATES,residence
90012049,SANYO,,"ELECTRIC CO., LTD.",2,,JP,JAPAN,residence
90012049,,,5951785,1,,,,residence
90012049,CHAMBERLAIN HRDICKA,,"ATTN: COLLIN A. ROSE, ESQ. (3RD PTY REQ.)",3,TX,US,UNITED STATES,residence
90012050,John,,Davidsohn,1,,,,residence
90012050,MUIR PATENT,,"CONSULTING, PLLC (3RD PTY REQ.)",4,VA,US,UNITED STATES,residence
90012050,,,5724092,2,,,,residence
90012050,VISUAL INTERACTIVE PHONE,,"CONCEPTS, INC",3,NY,US,UNITED STATES,residence
90012051,CHIMEI INNOLUX,,CORP.(OWNER),2,,TW,TAIWAN,residence
90012051,,,6134092,1,,,,residence
90012051,Elizabeth,M.,Burke(3RD PTY REQ),3,DC,US,,residence
90012052,,,5606361,1,,,,residence
90012052,MUIR PATENT,,"CONSULTING, PLLC(3RD PTY REQ)",3,VA,US,,residence
90012052,VISUAL INTERACTIVE PHONE,,"CONCEPTS, INC.(OWNER)",2,NY,US,,residence
90012053,"SCOTT M. DANIELS-WESTERMAN, HATTORI,",,DANIELS & ADRIAN (3RD PTY. REQ.),3,DC,US,UNITED STATES,residence
90012053,,,"5,929,048",1,,,,residence
90012053,JAGOTEC,,AG (OWNER),2,,CH,SWITZERLAND,residence
90012054,,,"5,852,002",1,,,,residence
90012054,JAGOTEC,,AG (OWNER),2,,CH,SWITZERLAND,residence
90012054,SCOTT,M.,DANIELS (3RD PTY. REQ.),3,DC,US,UNITED STATES,residence
90012055,OPTICAL MEMORY STORAGE,,LLC (OWNER),2,CA,US,UNITED STATES,residence
90012055,DOROTHY,P.,WHALEN (3RD PTY. REQ.),3,MN,US,UNITED STATES,residence
90012055,,,"5,128,099",1,,,,residence
90012056,,,6223695,1,,,,residence
90012056,RPG,,"BAGS, LLC",2,TX,US,UNITED STATES,residence
90012056,JOHN,JAMES,McGLEW (3RD PTY REQ.),3,NY,US,UNITED STATES,residence
90012057,,,7263528,1,,,,residence
90012057,DAVID,L.,MCCOMBS(3RD.PTY.REQ.),3,TX,US,,residence
90012057,INTELLECTUAL VENTURES I,,LLC(OWNER),2,DE,US,,residence
90012058,MARVELLOUS DAY ELECTRIC,,"CO., LTD.",3,,CN,CHINA,residence
90012058,,,D627494,2,,,,residence
90012058,ROBERT,P.,GREENSPOON (3RD PTY REQ.),4,IL,US,UNITED STATES,residence
90012058,Hsien-Wei,,Wu,1,,,,residence
90012059,EDWARDS LIFESCIENCES,,CORPORATION (3RD PTY REQ.),3,CA,US,UNITED STATES,residence
90012059,,,6004330,1,,,,residence
90012059,MEDTRONIC,,INC.(OWNER),2,MN,US,UNITED STATES,residence
90012060,SHURJOINT PIPING,,"PRODUCTS, INC.",4,NV,US,UNITED STATES,residence
90012060,VICTAULIC,,COMPANY,3,PA,US,UNITED STATES,residence
90012060,Douglas,R.,Dole,1,,,,residence
90012060,,,7950701,2,,,,residence
90012061,KUHLMAN CORPORATION,,A CORP OF MICH(OWNER),2,MI,US,,residence
90012061,,,5449767,1,,,,residence
90012061,LIFE TECHNOLOGIES,,CORPORATION(3RD PTY REQ),3,CA,US,,residence
90012062,RONALD A. KATZ TECHNOLOGY,,"LICENSING, L.P.(OWNER)",2,CA,US,,residence
90012062,Jeffrey,A.,Cooper(3RD PTY REQ),3,GA,US,,residence
90012062,,,5684863,1,,,,residence
90012063,,,"6,544,120",1,,,,residence
90012063,ARISTOCRAT TECHNOLOGIES PTY,,LIMITED (3RD PTY. REQ.),3,,AU,AUSTRALIA,residence
90012063,AINSWORTH GAME TECHNOLOGY,,LIMITED (OWNER),2,,AU,AUSTRALIA,residence
90012064,RONALD,A.,"KATZ tECHNOLOGY LICENSING, LP (OWNER)",2,CA,US,UNITED STATES,residence
90012064,,,"5,351,285",1,,,,residence
90012064,JAMES,C.,BROOKS (3RD PTY. REQ.),3,CA,US,UNITED STATES,residence
90012065,JAMES,C.,BROOKS (3RD PTY. REQ.),3,CA,US,UNITED STATES,residence
90012065,,,"5,255,309",1,,,,residence
90012065,"RONALD A. KATZ TECHNOLOGY LICENSING,",,L.P. (OWNER),2,CA,US,UNITED STATES,residence
90012066,RONALD,A.,KATZ(OWNER),2,CA,US,,residence
90012066,"ORRICK, HERRINGTON & SUTCLIFFE,",,LLP(3RD.PTY.REQ.),3,CA,US,,residence
90012066,,,5561707,1,,,,residence
90012067,CHAPMAN/LEONARD,,STUDIO EQUIPMENT,2,CA,US,UNITED STATES,residence
90012067,CINETECH ITALIANA,,SRL (3RD PTY REQ.),3,,IT,ITALY,residence
90012067,,,6520642,1,,,,residence
90012068,SIENNA,,LLC,2,NJ,US,UNITED STATES,residence
90012068,,,7152998,1,,,,residence
90012068,CHRISTOPHER,A.,BULLARD (3RD PTY REQ.),3,WA,US,UNITED STATES,residence
90012069,"HANKIN PATENT LAW,",,APC(3RD.PTY.REQ.),3,CA,US,,residence
90012069,"INTOUCH TECHNOLOGIES,",,"INC.,(OWNER)",2,CA,US,,residence
90012069,,,7289883,1,,,,residence
90012070,BEACON NAVIGATION,,GMBH(OWNER),2,,CH,SWITZERLAND,residence
90012070,"VOLKSWAGEN GROUP OF AMERICA,",,INC.(3RD.PTY.REQ.),3,VA,US,,residence
90012070,,,6029111,1,,,,residence
90012071,"RONALD A. KATZ TECHNOLOGY LICENSING,",,L.P.(OWNER),2,CA,US,,residence
90012071,Daniel,,"Drexler, Esq.(3RD PTY REQ)",3,VA,US,,residence
90012071,,,5684863,1,,,,residence
90012072,HTC,,"AMERICA, INC(3RD PTY REQ)",3,WA,US,,residence
90012072,"INTELLECT WIRELESS,",,INC.(OWNER),2,TX,US,,residence
90012072,,,7266186,1,,,,residence
90012073,DAWN,C.,RUSSELL (3RD PTY REQ.),3,DC,US,UNITED STATES,residence
90012073,JAGOTEC,,AG (OWNER),2,,CH,SWITZERLAND,residence
90012073,,,"5,792,753",1,,,,residence
90012074,INTERVAL LICENSING,,LLC (OWNER),2,WA,US,UNITED STATES,residence
90012074,,,"6,263,507",1,,,,residence
90012074,LORI,A.,GORDON (3RD PTY. REQ.),3,DC,US,UNITED STATES,residence
90012075,NATHAN,J.,REES (3RD PTY. REQ.),3,TX,US,UNITED STATES,residence
90012075,THE WESTERN UNION,,COMPANY (OWNER),2,CO,US,UNITED STATES,residence
90012075,,,"8,027,916",1,,,,residence
90012076,ADVANCED DATA ACCESS,,LLC(OWNER),2,TX,US,,residence
90012076,GRADY,K.,BERGEN(3RD.PTY.REQ.),3,TX,US,,residence
90012076,,,5671188,1,,,,residence
90012077,ADVANCED DATA,,ACCESS LLC,3,TX,US,UNITED STATES,residence
90012077,GRADY,K.,BERGEN (3RD PTY REQ.),4,TX,US,UNITED STATES,residence
90012077,,,5672535,2,,,,residence
90012077,Ritu,,Shrivastava,1,,,,residence
90012078,,,5781497,2,,,,residence
90012078,ADVANCED DATA,,ACCESS LLC,3,TX,US,UNITED STATES,residence
90012078,Vipul,,Patel,1,,,,residence
90012078,GRADY,K.,BERGEN (3RD PTY REQ.),4,TX,US,UNITED STATES,residence
90012079,ROBERT,,"HANSEN, ESQ.(3RD.PTY.REQ.)",3,VA,US,,residence
90012079,MOBILEMEDIA IDEAS,,LLC(OWNER),2,MD,US,,residence
90012079,,,6871048,1,,,,residence
90012080,MOBILEMEDIA IDEAS,,LLC(OWNER),2,MD,US,,residence
90012080,ROBERT,,"HANSEN, ESQ.(3RD.PTY.REQ.)",3,VA,US,,residence
90012080,,,6049796,1,,,,residence
90012081,,,D630676,1,,,,residence
90012081,Emmett,,Chapman(3RD PTY REQ),3,CA,US,,residence
90012081,RUBBERMAID COMMERCIAL,,"PRODUCTS, LLC(OWNER)",2,VA,US,,residence
90012082,Kathleen,D.,Fitterling(3RD PTY REQ),3,MO,US,,residence
90012082,TUGALOO LAVONIA,,"GMBH, LLC(OWNER)",2,DE,US,,residence
90012082,,,6246400,1,,,,residence
90012083,,,"5,977,887",1,,,,residence
90012083,ROBERT,,"HANSEN, ESQ. (3RD PTY. REQ.)",3,VA,US,UNITED STATES,residence
90012083,MOBILEMEDIA IDEAS,,LLC (OWNER),2,MD,US,UNITED STATES,residence
90012084,"EDELL, SHAPIRO & FINNAN,",,LLC (3RD PTY. REQ.),3,MD,US,UNITED STATES,residence
90012084,"WPFY,",,INC. (OWNER),2,DE,US,UNITED STATES,residence
90012084,,,"6,825,418",1,,,,residence
90012085,"WPFY,",,INC. (OWNER),2,DE,US,UNITED STATES,residence
90012085,"EDELL, SHAPIRO & FINNAN,",,LLC (3RD PTY. REQ.),3,MD,US,UNITED STATES,residence
